 INFO | 2022-06-16 08:03:07,984 | Util.java | 199 | Test script execution started...
 INFO | 2022-06-16 08:03:07,986 | Util.java | 199 | Log File creation done : LogFile.log
 INFO | 2022-06-16 08:03:08,859 | Util.java | 199 | Test case data set in sheet : ERT-41: Val. send msg to coworker_01
 INFO | 2022-06-16 08:03:08,859 | Util.java | 199 | Flag for the data set is : YES
 INFO | 2022-06-16 08:03:13,765 | Util.java | 199 | Entered Value in the text field surabhi@endlink.com
 INFO | 2022-06-16 08:03:13,767 | Util.java | 199 | Report step generation success : Entered Value in the text field surabhi@endlink.com
 INFO | 2022-06-16 08:03:13,990 | Util.java | 199 | Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:03:13,990 | Util.java | 199 | Report step generation success : Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:03:14,186 | Util.java | 199 | Clicked on element Submit Button
 INFO | 2022-06-16 08:03:14,187 | Util.java | 199 | Report step generation success : Clicked on element Submit Button
 INFO | 2022-06-16 08:03:18,732 | Util.java | 199 | Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:03:18,733 | Util.java | 199 | Report step generation success : Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:03:22,645 | Util.java | 199 | Clicked on element Create message button
 INFO | 2022-06-16 08:03:22,646 | Util.java | 199 | Report step generation success : Clicked on element Create message button
 INFO | 2022-06-16 08:03:22,942 | Util.java | 199 | Entered Value in the text field surabhi
 INFO | 2022-06-16 08:03:22,942 | Util.java | 199 | Report step generation success : Entered Value in the text field surabhi
 INFO | 2022-06-16 08:03:28,531 | Util.java | 199 | Entered Value in the text field Sending message to a coworker
 INFO | 2022-06-16 08:03:28,532 | Util.java | 199 | Report step generation success : Entered Value in the text field Sending message to a coworker
 INFO | 2022-06-16 08:03:28,951 | Util.java | 199 | Entered Value in the text field HeyQy3jEul8
 INFO | 2022-06-16 08:03:28,951 | Util.java | 199 | Report step generation success : Entered Value in the text field HeyQy3jEul8
 INFO | 2022-06-16 08:03:29,107 | Util.java | 199 | Clicked on element Send Message Button
 INFO | 2022-06-16 08:03:29,108 | Util.java | 199 | Report step generation success : Clicked on element Send Message Button
 INFO | 2022-06-16 08:03:36,694 | Util.java | 199 | Logged out successfully from the application
 INFO | 2022-06-16 08:03:36,694 | Util.java | 195 | Report step generation success : Logged out successfully from the application
 INFO | 2022-06-16 08:03:37,197 | Util.java | 199 | Entered Value in the text field surabhi+1@endlink.com
 INFO | 2022-06-16 08:03:37,197 | Util.java | 199 | Report step generation success : Entered Value in the text field surabhi+1@endlink.com
 INFO | 2022-06-16 08:03:37,388 | Util.java | 199 | Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:03:37,389 | Util.java | 199 | Report step generation success : Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:03:37,512 | Util.java | 199 | Clicked on element Submit Button
 INFO | 2022-06-16 08:03:37,513 | Util.java | 199 | Report step generation success : Clicked on element Submit Button
 INFO | 2022-06-16 08:03:41,308 | Util.java | 199 | Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:03:41,308 | Util.java | 199 | Report step generation success : Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:03:42,078 | Util.java | 199 | Clicked on element is the last sent message
 INFO | 2022-06-16 08:03:42,079 | Util.java | 199 | Report step generation success : Clicked on element is the last sent message
 INFO | 2022-06-16 08:03:52,827 | Util.java | 199 | Test case data set in sheet : ERT-43: Val. send msg to group_01
 INFO | 2022-06-16 08:03:52,828 | Util.java | 199 | Flag for the data set is : YES
 INFO | 2022-06-16 08:03:56,380 | Util.java | 199 | Entered Value in the text field surabhi@endlink.com
 INFO | 2022-06-16 08:03:56,381 | Util.java | 199 | Report step generation success : Entered Value in the text field surabhi@endlink.com
 INFO | 2022-06-16 08:03:56,563 | Util.java | 199 | Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:03:56,563 | Util.java | 199 | Report step generation success : Entered Value in the text field Endlink@2022
 INFO | 2022-06-16 08:03:56,689 | Util.java | 199 | Clicked on element Submit Button
 INFO | 2022-06-16 08:03:56,690 | Util.java | 199 | Report step generation success : Clicked on element Submit Button
 INFO | 2022-06-16 08:04:03,430 | Util.java | 199 | Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:04:03,431 | Util.java | 199 | Report step generation success : Clicked on element Entered the Organisation:Demo_Company
 INFO | 2022-06-16 08:04:07,321 | Util.java | 199 | Clicked on element Group filter
 INFO | 2022-06-16 08:04:07,322 | Util.java | 199 | Report step generation success : Clicked on element Group filter
 INFO | 2022-06-16 08:04:07,997 | Util.java | 199 | Clicked on element Create message button
 INFO | 2022-06-16 08:04:07,997 | Util.java | 199 | Report step generation success : Clicked on element Create message button
 INFO | 2022-06-16 08:04:08,322 | Util.java | 199 | Entered Value in the text field Group
 INFO | 2022-06-16 08:04:08,322 | Util.java | 199 | Report step generation success : Entered Value in the text field Group
 INFO | 2022-06-16 08:04:12,790 | Util.java | 199 | Entered Value in the text field Sending message to a group
